product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,group_scores,primary_group,group_score
143513113,Con Yêu Bố Chừng Nào,Anita Jeram,79000,47400,706.0,Văn học thiếu nhi,72,5.0,32,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/2a/cf/14/a433018046824b573358c79aa26624b4.jpg,"{'Chinh phục': 0.0, 'Kiến tạo': 0.07220216606498196, 'Tri thức': 0.03610108303249098, 'Tự do': 0.18050541516245486, 'Kết nối': 0.23465703971119128, 'Đa động lực': 0.4765342960288808}",Đa động lực,0.4765342960288808
143186001,Chiến Thắng Con Quỷ Trong Bạn - Bí Quyết Tự Do Và Thành Công (Tái Bản),Napoleon Hill,115000,80500,1332.0,Sách tư duy - Kỹ năng sống,186,4.8,293,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/bb/90/07/04472bee8e62705b145ea4a4d5f1736f.jpg,"{'Chinh phục': 0.2147352832284339, 'Kiến tạo': 0.16256605297701188, 'Tri thức': 0.0777489818585709, 'Tự do': 0.33926828447376395, 'Kết nối': 0.042408535559220494, 'Đa động lực': 0.1632728619029989}",Tự do,0.33926828447376395
53434797,Sách Tài Chính Cá Nhân Cho Người Việt Nam - Tặng Khóa học Online về Tài chính,Lâm Minh Chánh,200000,140000,12588.0,"Sách tài chính, tiền tệ",1702,4.7,,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/81/34/dc/00fcee7647f70393c484eb3b8302bb1c.jpg,"{'Chinh phục': 0.2332968107936689, 'Kiến tạo': 0.16208624800538274, 'Tri thức': 0.1042989769773767, 'Tự do': 0.18957043788455633, 'Kết nối': 0.17160000604048128, 'Đa động lực': 0.139147520298534}",Đa động lực,0.139147520298534
11371249,Chuyện Con Mèo Và Con Chuột Bạn Thân Của Nó - Tái Bản,Luis Sepulveda,39000,27001,6370.0,Tiểu Thuyết,590,5.0,,,https://salt.tikicdn.com/ts/product/f5/f5/40/62bb35c144c9125da4cb24a980932ae1.jpg,"{'Chinh phục': 0.16472349983955503, 'Kiến tạo': 0.21285699005241204, 'Tri thức': 0.05241202267622206, 'Tự do': 0.2545726815702214, 'Kết nối': 0.15188790244945985, 'Đa động lực': 0.16354690341212966}",Đa động lực,0.16354690341212966
5067167,Tôi Là Ai - Và Nếu Vậy Thì Bao Nhiêu? (Tái Bản 2018),,126000,75600,4057.0,Sách tư duy - Kỹ năng sống,312,4.7,503,,https://salt.tikicdn.com/ts/product/fa/06/e2/1dc31f0ad2dbfb845b351ce9e714e5d5.jpg,"{'Chinh phục': 0.08642560717709807, 'Kiến tạo': 0.20242697780346738, 'Tri thức': 0.1686285775598005, 'Tự do': 0.20824175634001224, 'Kết nối': 0.13519360097466762, 'Đa động lực': 0.1990834801449541}",Đa động lực,0.1990834801449541
766164,Chuyện Tình Đích Thực Siêu Buồn,Gary Shteyngart,119000,90000,548.0,Tiểu Thuyết,22,4.3,402,,https://salt.tikicdn.com/media/catalog/product/c/h/chuyen-tinh-dich-thuc-sieu-buon-01.u5505.d20170803.t165249.480048.jpg,"{'Chinh phục': 0.14616797592527456, 'Kiến tạo': 0.22433266893344278, 'Tri thức': 0.07660139914800485, 'Tự do': 0.21065384765701334, 'Kết nối': 0.15867432680658147, 'Đa động lực': 0.18356978152968306}",Đa động lực,0.18356978152968306
195801674,Khúc Hát Của Chim Ca Và Rắn Độc,Suzanne Collins,236000,159001,171.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,18,5.0,644,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/56/46/bf/40b59192d57d5ffebb5a2e3c2f7c14bb.jpg,"{'Chinh phục': 0.08250515657228578, 'Kiến tạo': 0.19688730545659106, 'Tri thức': 0.11813238327395462, 'Tự do': 0.3543971498218639, 'Kết nối': 0.11813238327395462, 'Đa động lực': 0.1299456216013501}",Tự do,0.3543971498218639
93734071,Trí Thông Minh Trên Giường,Esther Perel,219000,170800,170.0,Sách Hôn Nhân - Giới Tính,22,4.7,484,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/04/90/c1/0e3060bb0a170ced73d9cd0e123bd489.jpg,"{'Chinh phục': 0.10404827107473322, 'Kiến tạo': 0.19062802743090781, 'Tri thức': 0.1409686253270579, 'Tự do': 0.18101653024951753, 'Kết nối': 0.16659928447743208, 'Đa động lực': 0.2167392614403515}",Đa động lực,0.2167392614403515
200619497,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 6,Koume Fujichika,38000,37000,257.0,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi - Tập 6,38,4.8,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/7b/50/4e/851f11a50f48271ef2e8cb22a643c102.jpg,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Đa động lực,0.0
58441509,Ăn Uống Đúng Cách: Bộ Quy Tắc Ẩm Thực Lành Mạnh,Michael Pollan,116000,69600,3107.0,Ăn Uống Đúng Cách: Bộ Quy Tắc Ẩm Thực Lành Mạnh,461,4.7,170,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/1e/d4/a7/1974f5197502d01688cb747c0ceed768.jpg,"{'Chinh phục': 0.15840158401584017, 'Kiến tạo': 0.17955179551795517, 'Tri thức': 0.15795157951579514, 'Tự do': 0.23625236252362525, 'Kết nối': 0.0985509855098551, 'Đa động lực': 0.16929169291692917}",Đa động lực,0.16929169291692917
199241861,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 1,Sunsunsun,95000,74000,816.0,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga – Tập 1,147,4.7,304,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/9a/23/01/3d873c3ae27e8848c3909096f3989768.jpg,"{'Chinh phục': 0.138801261829653, 'Kiến tạo': 0.26498422712933756, 'Tri thức': 0.0, 'Tự do': 0.4637223974763407, 'Kết nối': 0.13249211356466878, 'Đa động lực': 0.0}",Tự do,0.4637223974763407
188548615,Combo Chiến Tranh Tiền Tệ 1+2+3+4 ( Song Hong Bing ),,497000,497000,,"Sách tài chính, tiền tệ",0,0.0,,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b5/05/f4/064e11d1e02161eb3b0fd972efaca816.jpg,"{'Chinh phục': 0.0, 'Kiến tạo': 0.25000000000000006, 'Tri thức': 0.0, 'Tự do': 0.75, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Tự do,0.75
111285054,Quẳng Gánh Lo Đi & Vui Sống (Tái Bản),Dale Carnegie,86000,56700,1565.0,Sách nghệ thuật sống đẹp,187,5.0,312,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/d0/c2/04/af1acf9c243b19d989186488af670b0d.jpg,"{'Chinh phục': 0.1887103691729075, 'Kiến tạo': 0.21477351456566923, 'Tri thức': 0.0762099567813665, 'Tự do': 0.2909834713470357, 'Kết nối': 0.14549173567351786, 'Đa động lực': 0.08383095245950316}",Đa động lực,0.08383095245950316
22634335,Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp,Whitney Johnson,119000,84000,3603.0,Sách quản trị nhân lực,297,4.8,300,,https://salt.tikicdn.com/ts/product/2c/95/8c/2d45594f8df4e549317d3624ddd88e3f.jpg,"{'Chinh phục': 0.3145564622269018, 'Kiến tạo': 0.15578262222115868, 'Tri thức': 0.10929909784871616, 'Tự do': 0.18970303189834645, 'Kết nối': 0.13945057311732753, 'Đa động lực': 0.09120821268754936}",Chinh phục,0.3145564622269018
100347903,Nói Một Cách Đơn Giản,Rhee Dongwoo,129000,98000,628.0,Sách tư duy - Kỹ năng sống,73,5.0,264,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/f6/90/1a/7798d89cd8c6808df55571c8af40a286.jpg,"{'Chinh phục': 0.1234290843806104, 'Kiến tạo': 0.10210951526032315, 'Tri thức': 0.12567324955116696, 'Tự do': 0.3141831238779174, 'Kết nối': 0.2827648114901256, 'Đa động lực': 0.05184021543985637}",Tự do,0.3141831238779174
6563565,10 vạn câu hỏi vì sao - trọn bộ 5 tập,Đức Anh,219000,157000,15471.0,Kiến thức - Bách khoa,1674,4.7,203,,https://salt.tikicdn.com/ts/product/63/3e/6d/cd60627a92eb68c66c88ad2210296975.jpg,"{'Chinh phục': 0.16222992404689918, 'Kiến tạo': 0.19511835410367967, 'Tri thức': 0.13627313619939532, 'Tự do': 0.1997640292013863, 'Kết nối': 0.15330727822431972, 'Đa động lực': 0.15330727822431972}",Đa động lực,0.15330727822431972
19662184,Một Lít Nước Mắt (Tái Bản 2019),Kito Aya,80000,48000,2312.0,Tiểu sử - Hồi ký,367,4.8,289,,https://salt.tikicdn.com/ts/product/b6/f7/2e/2d306aa5a1bfb526e78bd0457e3d3ab2.jpg,"{'Chinh phục': 0.19502636121868147, 'Kiến tạo': 0.2127560304203798, 'Tri thức': 0.06998553632249335, 'Tự do': 0.2337516913171278, 'Kết nối': 0.13297251901273738, 'Đa động lực': 0.15550786170858022}",Đa động lực,0.15550786170858022
73165394,Nơi Khu Rừng Chạm Tới Những Vì Sao,Glendy Vanderah,179000,112000,2189.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,531,4.7,508,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/02/9f/0e/92ac0533439de4351247a5c4fea2a036.jpg,"{'Chinh phục': 0.18360255018743327, 'Kiến tạo': 0.18738769963243004, 'Tri thức': 0.11683798648291212, 'Tự do': 0.19824150165543283, 'Kết nối': 0.1685531608278076, 'Đa động lực': 0.14537710121398406}",Đa động lực,0.14537710121398406
60808682,Bệnh Án Của Thần Linh 2,,135000,54000,470.0,Truyện ngắn - Tản văn - Tạp Văn,110,4.8,388,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/b9/c2/62/5ff1a1db34087f81d46484dce1fd05d5.jpg,"{'Chinh phục': 0.31715521383950024, 'Kiến tạo': 0.14127823161941375, 'Tri thức': 0.040365209034118214, 'Tự do': 0.3498318116290245, 'Kết nối': 0.040365209034118214, 'Đa động lực': 0.11100432484382508}",Tự do,0.3498318116290245
188535338,Bàn Về Âm Nhạc - Trò Chuyện Cùng Seiji Ozawa,Haruki Murakami,168000,100800,392.0,Lĩnh vực khác,52,5.0,400,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/69/f3/ab/b0a300f923b271b4d20fc81e23225319.jpg,"{'Chinh phục': 0.14831636092679984, 'Kiến tạo': 0.15647730901607354, 'Tri thức': 0.15647730901607354, 'Tự do': 0.1676542596600788, 'Kết nối': 0.10059255579604728, 'Đa động lực': 0.2704822055849271}",Đa động lực,0.2704822055849271
194104633,Ăn Chay Cùng Nhi,Dương Yến Nhi,249000,160800,437.0,Sách Nấu ăn,47,5.0,192,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/e3/c1/c5/03fc664a1134098e341b5816ccb4fee1.jpg,"{'Chinh phục': 0.30716723549488056, 'Kiến tạo': 0.1520322680732237, 'Tri thức': 0.0, 'Tự do': 0.13031337263419174, 'Kết nối': 0.1954700589512876, 'Đa động lực': 0.2150170648464164}",Chinh phục,0.30716723549488056
73222800,Nghĩ Giàu Và Làm Giàu (Khổ Nhỏ),Napoleon Hill,108000,71200,1535.0,Bài học kinh doanh,277,4.7,416,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/3d/c6/eb/bcb715674842719103e296f6355c08b3.jpg,"{'Chinh phục': 0.23774145616641904, 'Kiến tạo': 0.2512494934486019, 'Tri thức': 0.12967715790895584, 'Tự do': 0.26340672700256657, 'Kết nối': 0.06889099013913279, 'Đa động lực': 0.04903417533432393}",Đa động lực,0.04903417533432393
198296788,Thân Tâm Trí,Daniel J. Siegel,159000,106000,130.0,Sách tư duy - Kỹ năng sống,5,3.8,352,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/6c/5d/d3/2771b391a3ec3fd02e081c5893a12b2f.jpg,"{'Chinh phục': 0.2746566791510611, 'Kiến tạo': 0.08739076154806494, 'Tri thức': 0.08739076154806494, 'Tự do': 0.26217228464419473, 'Kết nối': 0.0, 'Đa động lực': 0.2883895131086142}",Đa động lực,0.2883895131086142
197634256,Black Jack - Tập 14 (Bìa Cứng),Osamu Tezuka,135000,117400,290.0,Black Jack - Tập 14 (Bìa Cứng),30,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/e3/c6/a8/d78ed25861a3a6601a0e964aac493296.jpg,"{'Chinh phục': 0.10374911577458147, 'Kiến tạo': 0.39613298750294745, 'Tri thức': 0.0, 'Tự do': 0.346616364065079, 'Kết nối': 0.09903324687573686, 'Đa động lực': 0.05446828578165527}",Kiến tạo,0.39613298750294745
202650475,Chiến Quốc Tung Hoành - Thế Cục Quỷ Cốc Tử Tập 13,Hàn Xuyên Tử,220000,163000,86.0,Tiểu Thuyết,14,5.0,588,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/e8/a0/66/937cb07d24296d7c19025b301832a047.jpg,"{'Chinh phục': 0.12857977790765635, 'Kiến tạo': 0.30683810637054354, 'Tri thức': 0.12273524254821742, 'Tự do': 0.1841028638223261, 'Kết nối': 0.12273524254821742, 'Đa động lực': 0.13500876680303917}",Kiến tạo,0.30683810637054354
195187480,"Thiên Quan Tứ Phúc - Tập 6 (Tiểu thuyết, đam mỹ)",Mặc Hương Đồng Khứu,159000,119000,480.0,Truyện đam mỹ,112,5.0,368,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/00/9f/bc/3c0326d53f0ea274838ed5e0ba5c6e88.jpg,"{'Chinh phục': 0.21291571353158542, 'Kiến tạo': 0.24942811895125813, 'Tri thức': 0.03695231391870492, 'Tự do': 0.22171388351222943, 'Kết nối': 0.05542847087805736, 'Đa động lực': 0.22356149920816473}",Đa động lực,0.22356149920816473
198414191,Hành Trình Nhân Loại Nguồn Gốc Của Thịnh Vượng Và Bất Bình Đẳng ( Bìa mềm),Oded Galor,229000,156000,275.0,Kiến Thức Bách Khoa,23,4.7,300,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/5d/a9/01/025be08d5f36459bd5bfed57a2e443dc.jpg,"{'Chinh phục': 0.33114576434463244, 'Kiến tạo': 0.20229995785417548, 'Tri thức': 0.08850623156120177, 'Tự do': 0.12643747365885966, 'Kết nối': 0.12643747365885966, 'Đa động lực': 0.12517309892227108}",Chinh phục,0.33114576434463244
196001721,Sự Trỗi Dậy Và Suy Tàn Của Các Cường Quốc ( Tái bản),Paul Kennedy,567000,392000,205.0,Lịch Sử Thế Giới,31,4.8,944,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/97/fb/e8/d036c0a16756f62bca3805bb9e6f4793.jpg,"{'Chinh phục': 0.17270910648015986, 'Kiến tạo': 0.17984584641735654, 'Tri thức': 0.1648586925492435, 'Tự do': 0.08992292320867827, 'Kết nối': 0.3596916928347131, 'Đa động lực': 0.03297173850984871}",Kết nối,0.3596916928347131
169546325,Lời Hứa Về Một Cây Bút Chì (Tái Bản),Adam Braun,159000,108000,227.0,Sách tư duy - Kỹ năng sống,46,5.0,364,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/c1/8f/38/3376f38d72a45bcfc408eab33c354d96.jpg,"{'Chinh phục': 0.17798245068143628, 'Kiến tạo': 0.20909826373763146, 'Tri thức': 0.20909826373763146, 'Tự do': 0.11761777335241769, 'Kết nối': 0.1568236978032236, 'Đa động lực': 0.12937955068765947}",Đa động lực,0.12937955068765947
201431426,Vua Sáng Chế - Tập 20,Tatsuki Nohda,20000,19100,210.0,Vua Sáng Chế - Tập 20,19,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/59/47/ca/d2c7692d29f2ee672506057b3fdd46a8.jpg,"{'Chinh phục': 0.49943246311010214, 'Kiến tạo': 0.0, 'Tri thức': 0.23836549375709423, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.26220204313280365}",Chinh phục,0.49943246311010214
107026337,Eleanor Oliphant Hoàn Toàn Ổn,Gail Honeyman,186000,102300,921.0,Tiểu Thuyết,210,5.0,496,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/30/78/f7/f02f7d083c178374de7728250f57b7ac.jpg,"{'Chinh phục': 0.1641672756466338, 'Kiến tạo': 0.18912687711641982, 'Tri thức': 0.12104120135450869, 'Tự do': 0.20533775229782725, 'Kết nối': 0.17291600193501244, 'Đa động lực': 0.14741089164959809}",Đa động lực,0.14741089164959809
47242742,Ma Thuật Bị Cấm,Higashino Keigo,115000,69000,2213.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,303,4.7,300,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/11/43/ef/0b9d78ae8eb01ae4aa85e6354d3c49dd.jpg,"{'Chinh phục': 0.17133956386292834, 'Kiến tạo': 0.27769665109034275, 'Tri thức': 0.0357768691588785, 'Tự do': 0.24021612149532712, 'Kết nối': 0.11755257009345794, 'Đa động lực': 0.15741822429906543}",Đa động lực,0.15741822429906543
11371241,1Q84 (Tập 1) - Tái Bản,Haruki Murakami,138000,82800,991.0,Tiểu Thuyết,118,4.8,,,https://salt.tikicdn.com/ts/product/5f/ee/f3/6ee420477826d0917b482868dfe67f69.jpg,"{'Chinh phục': 0.16998514115898958, 'Kiến tạo': 0.14561664190193166, 'Tri thức': 0.12065378900445765, 'Tự do': 0.23922734026745915, 'Kết nối': 0.09569093610698365, 'Đa động lực': 0.2288261515601783}",Đa động lực,0.2288261515601783
197781967,Cậu Khiến Tôi “Phát Rồ” - There Is No Other,Yama Wayama,50000,45000,470.0,Cậu Khiến Tôi “Phát Rồ” - There Is No Other,84,5.0,172,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/7c/76/18/48cb293295425cb03c1bd6ab42b08daa.jpg,"{'Chinh phục': 0.12370523823616454, 'Kiến tạo': 0.4288250961823024, 'Tri thức': 0.0, 'Tự do': 0.41018052678307193, 'Kết nối': 0.03728913879846108, 'Đa động lực': 0.0}",Kiến tạo,0.4288250961823024
96616370,Con Đường Trở Thành Freelance Writer - Tôi Đã Kiếm 800.000.000 Một Năm Từ Viết Lách Như Thế Nào? (Tái Bản),Linh Phan,220000,176000,2165.0,Sách Marketing - Bán hàng ,389,4.8,256,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b5/bd/d0/1103fcb114a69146c294d1312e473026.jpg,"{'Chinh phục': 0.30787209025528567, 'Kiến tạo': 0.17723564333580996, 'Tri thức': 0.14087961393359255, 'Tự do': 0.16360213230997844, 'Kết nối': 0.09543457718082077, 'Đa động lực': 0.11497594298451262}",Chinh phục,0.30787209025528567
1747347,Chìa Khóa Để Trở Thành Người Đa Ngôn Ngữ,Hồ Thu Hương,109000,70400,4329.0,Sách tư duy - Kỹ năng sống,197,4.6,268,,https://salt.tikicdn.com/ts/product/31/dc/4d/aa35ec2d66c2cd4dacefffea41d6dbcc.jpg,"{'Chinh phục': 0.10120152711286422, 'Kiến tạo': 0.16890793801199872, 'Tri thức': 0.1862614932872041, 'Tự do': 0.20072278934987522, 'Kết nối': 0.16601567879946452, 'Đa động lực': 0.1768905734385932}",Đa động lực,0.1768905734385932
72202103,Con Chim Xanh Biếc Bay Về (Nguyễn Nhật Ánh) (Bìa Mềm),Nguyễn Nhật Ánh,150000,108100,16154.0,Tiểu Thuyết,4284,5.0,396,NXB Trẻ,https://salt.tikicdn.com/media/catalog/producttmp/44/21/26/f48cfb6bd1217fe7981f5e4ce42e8da2.jpg,"{'Chinh phục': 0.14975194062283192, 'Kiến tạo': 0.2324820336941866, 'Tri thức': 0.05222991635359261, 'Tự do': 0.2525100467320304, 'Kết nối': 0.15708245519877473, 'Đa động lực': 0.15594360739858365}",Đa động lực,0.15594360739858365
66090079,Cơ Thể Tự Chữa Lành: Giải Cứu Gan,Anthony William,250000,152000,4579.0,Cơ Thể Tự Chữa Lành: Giải Cứu Gan,815,5.0,624,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/82/94/9d/45b1cef918c75c92ffeb8f4d911df2f4.jpg,"{'Chinh phục': 0.12695858981533298, 'Kiến tạo': 0.22768606603245664, 'Tri thức': 0.16892837157246782, 'Tự do': 0.16158365976496925, 'Kết nối': 0.17749720201454955, 'Đa động lực': 0.13734611080022385}",Đa động lực,0.13734611080022385
9695881,Nghệ Thuật đầu tư Dhandho - The Dhandho Investor,Mohnish Pabrai,238000,238000,10662.0,"Sách tài chính, tiền tệ",1740,4.8,260,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/c5/4a/4e/1ee8d321cc7354f83babfb2dacaa7266.jpg,"{'Chinh phục': 0.20988360999809197, 'Kiến tạo': 0.19652738027094066, 'Tri thức': 0.1272021878776315, 'Tự do': 0.1621827895439802, 'Kết nối': 0.12020606754436178, 'Đa động lực': 0.18399796476499397}",Đa động lực,0.18399796476499397
204363203,Lớp Học Rùng Rợn - Tập 3,Emi Ishikawa,30000,30000,117.0,Lớp Học Rùng Rợn - Tập 3,7,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/a6/00/ba/ca19447514d1bdb2c2b0c3dda4084fcb.jpg,"{'Chinh phục': 0.0, 'Kiến tạo': 0.16129032258064516, 'Tri thức': 0.16129032258064516, 'Tự do': 0.16129032258064516, 'Kết nối': 0.16129032258064516, 'Đa động lực': 0.3548387096774194}",Đa động lực,0.3548387096774194
100376369,Đứa Con Gái Hoang Đàng - Hai Số Phận - Phần II,Jeffrey Archer,185000,125000,3058.0,Tiểu Thuyết,747,4.6,836,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b2/01/d3/558095f027444a6b9a1e50d483f48e9c.jpg,"{'Chinh phục': 0.2380425034402879, 'Kiến tạo': 0.19977270499213906, 'Tri thức': 0.10141133497692557, 'Tự do': 0.1814729152218668, 'Kết nối': 0.11742365102591384, 'Đa động lực': 0.16187689034286692}",Đa động lực,0.16187689034286692
197719874,Suy Nghĩ Thống Kê Trong Đời Thường,Nguyễn Văn Tuấn,160000,136000,804.0,Sách kỹ năng làm việc,91,5.0,392,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/ts/product/55/5e/a6/dd0a224ea101cbefb2770bb9c4f5a30d.jpg,"{'Chinh phục': 0.19248889487144974, 'Kiến tạo': 0.1672499663480953, 'Tri thức': 0.19080629963655943, 'Tự do': 0.1460492663884776, 'Kết nối': 0.15311616637501685, 'Đa động lực': 0.15028940638040114}",Đa động lực,0.15028940638040114
69162891,Mang Thai Sinh Nở Và Nuôi Con Khỏe Mạnh  Cuốn Sách Về Mang Thai Được Tìm Kiếm Nhiều Nhất Tại Hàn Quốc,Kim Geon Oh,265000,190800,1972.0,Sách Thai Giáo,366,5.0,384,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/48/cc/1d/16091c5a41033f89dc92342b0f550511.jpg,"{'Chinh phục': 0.13771787398032043, 'Kiến tạo': 0.19307889434456857, 'Tri thức': 0.23826757174436122, 'Tự do': 0.21909661769596434, 'Kết nối': 0.12598055517517948, 'Đa động lực': 0.08585848705960601}",Đa động lực,0.08585848705960601
76012191,"Ta Bắt Đầu Cuộc Đời Mới, Khi Nhận Ra Mình Chỉ Sống Một Lần",Raphaëlle Giordano,108000,64800,1354.0,Truyện ngắn - Tản văn - Tạp Văn,209,5.0,292,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/91/d7/a4/0b66b99912f2daf81b09fdde03a9a722.jpg,"{'Chinh phục': 0.17645557621495495, 'Kiến tạo': 0.1454664770862955, 'Tri thức': 0.1454664770862955, 'Tự do': 0.21181960698530752, 'Kết nối': 0.16077873783222135, 'Đa động lực': 0.16001312479492508}",Đa động lực,0.16001312479492508
4218241,Một Ý Niệm Khác Về Hạnh Phúc (Tái Bản),Marc Levy,98000,58800,1594.0,Tiểu Thuyết,134,5.0,322,,https://salt.tikicdn.com/ts/product/17/94/11/c8f1c69d0cd1c767e17314427d478b5c.jpg,"{'Chinh phục': 0.16201040180420676, 'Kiến tạo': 0.2577438210521471, 'Tri thức': 0.05477056197358126, 'Tự do': 0.24807842776269162, 'Kết nối': 0.1320937082892254, 'Đa động lực': 0.14530307911814794}",Đa động lực,0.14530307911814794
110944231,Đường Về Tỉnh Thức (What is Mindfulness?),Tamara Russell,78000,44400,565.0,Đường Về Tỉnh Thức (What is Mindfulness?),64,5.0,216,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/media/catalog/producttmp/db/24/58/c97ea707106f813a3521047ffc20443d.jpg,"{'Chinh phục': 0.08588717548311535, 'Kiến tạo': 0.08198321296115557, 'Tri thức': 0.24594963888346671, 'Tự do': 0.2459496388834667, 'Kết nối': 0.20495803240288893, 'Đa động lực': 0.13527230138590668}",Đa động lực,0.13527230138590668
54624820,Sức Mạnh Của Tĩnh Lặng (Tái Bản 2020),Eckhart Tolle,68000,44800,2588.0,Sức Mạnh Của Tĩnh Lặng (Tái Bản 2020),358,4.8,152,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/39/05/8e/9083a624ffc71446ad3f2d141100b86f.jpg,"{'Chinh phục': 0.3520492185315229, 'Kiến tạo': 0.10766553770624243, 'Tri thức': 0.08808998539601653, 'Tự do': 0.19575552310225897, 'Kết nối': 0.12724109001646833, 'Đa động lực': 0.12919864524749092}",Chinh phục,0.3520492185315229
194959718,Vợ Mới Của Chồng Tôi,Greer Hendricks,215000,145001,181.0,Truyện trinh thám,8,4.8,428,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/61/57/41/28b5800446c24757031aa20b53526296.jpg,"{'Chinh phục': 0.43999999999999995, 'Kiến tạo': 0.2800000000000001, 'Tri thức': 0.0, 'Tự do': 0.2800000000000001, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,0.43999999999999995
75829071,Ngàn Năm Áo Mũ (Tái Bản),Trần Quang Đức,320000,192000,1057.0,Sách Phong Tục - Tập Quán,282,5.0,400,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/fb/59/35/2e75b56e1d7cf3b36aca462ab5e68a13.jpg,"{'Chinh phục': 0.13961863156030463, 'Kiến tạo': 0.21230592124682685, 'Tri thức': 0.17201428655764803, 'Tự do': 0.1301729736111931, 'Kết nối': 0.17201428655764803, 'Đa động lực': 0.17387390046637938}",Đa động lực,0.17387390046637938
199728871,Sách Seneca: Những Bức Thư Đạo Đức – Chủ Nghĩa Khắc Kỷ Trong Đời Sống - Tập 2,Lucius Annaeus Seneca,159000,154000,166.0,Sách nghệ thuật sống đẹp,13,5.0,556,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/fa/1f/eb/ea30e2c56f4a6168a2a9f57202a5dd7f.png,"{'Chinh phục': 0.0, 'Kiến tạo': 0.4878048780487805, 'Tri thức': 0.24390243902439024, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.2682926829268293}",Kiến tạo,0.4878048780487805
